Timesteps,Ep_Rew_Mean
500500,196.394888
501000,196.124558
501500,195.927039
502000,196.273698
502500,196.075063
503000,196.074779
503500,196.158939
504000,193.465887
504500,195.803321
505000,195.956738
505500,196.540643
506000,196.076472
506500,195.834059
507000,195.768472
507500,196.358884
508000,196.627282
508500,195.303692
509000,194.782285
509500,191.752941
510000,195.886511
510500,190.928369
511000,194.547844
511500,191.619662
512000,191.887807
512500,196.542123
513000,195.321981
513500,194.203035
514000,196.47581
514500,196.435606
515000,196.544782
515500,196.964338
516000,196.337719
516500,195.67007
517000,193.145165
517500,196.696532
518000,195.68401
518500,196.61257
519000,196.702742
519500,196.860673
520000,195.801501
520500,196.202103
521000,196.134145
521500,195.509376
522000,195.916511
522500,195.821437
523000,196.343528
523500,196.723197
524000,197.247422
524500,196.570778
525000,196.925313
525500,196.923665
526000,196.949784
526500,197.531881
527000,197.129154
527500,197.770522
528000,197.654661
528500,197.001883
529000,197.668663
529500,197.672475
530000,197.049955
530500,197.408791
531000,197.673013
531500,197.592432
532000,196.840566
532500,197.19783
533000,193.563375
533500,196.778971
534000,197.42204
534500,197.651807
535000,197.733525
535500,196.038206
536000,197.361734
536500,173.40152
537000,196.802749
537500,197.088908
538000,197.189475
538500,197.519573
539000,197.155531
539500,196.992808
540000,197.461992
540500,197.409768
541000,195.427545
541500,196.544844
542000,197.023778
542500,197.644434
543000,198.036765
543500,197.811891
544000,197.932508
544500,197.724406
545000,197.468463
545500,195.491696
546000,197.52882
546500,197.460828
547000,197.680744
547500,197.248945
548000,197.791272
548500,197.702005
549000,197.136018
549500,185.482101
550000,197.684023
550500,197.719307
551000,197.230416
551500,197.084609
552000,197.264198
552500,197.788139
553000,197.220795
553500,195.131954
554000,197.200853
554500,195.753986
555000,195.332549
555500,193.33156
556000,197.138761
556500,197.744631
557000,194.936881
557500,197.879112
558000,197.36332
558500,197.39063
559000,197.172623
559500,197.228955
560000,196.361029
560500,196.525515
561000,195.052019
561500,167.784119
562000,186.396186
562500,193.357347
563000,196.490246
563500,197.64746
564000,179.019648
564500,196.692047
565000,185.908882
565500,196.365771
566000,196.712815
566500,198.003453
567000,197.760101
567500,196.546913
568000,197.656047
568500,197.845758
569000,197.783552
569500,171.996265
570000,191.169272
570500,197.415991
571000,198.117336
571500,196.685275
572000,197.361699
572500,189.916424
573000,196.363158
573500,197.438261
574000,197.65888
574500,196.93467
575000,197.532802
575500,197.406376
576000,197.582363
576500,197.25524
577000,197.791198
577500,197.586711
578000,198.103529
578500,198.126176
579000,198.183307
579500,197.924274
580000,196.83699
580500,197.837629
581000,197.590215
581500,198.350962
582000,197.536878
582500,198.287157
583000,198.432655
583500,197.809897
584000,198.751412
584500,198.532196
585000,198.402333
585500,197.376318
586000,198.015361
586500,198.598879
587000,198.150016
587500,198.54451
588000,198.670649
588500,198.119419
589000,198.143675
589500,198.705352
590000,197.275111
590500,189.450278
591000,198.309128
591500,194.153176
592000,198.449533
592500,194.986609
593000,197.914357
593500,198.028967
594000,197.151661
594500,198.652348
595000,198.410603
595500,197.665328
596000,197.176069
596500,198.479995
597000,198.337856
597500,197.084166
598000,198.221972
598500,198.619787
599000,197.851306
599500,196.819907
600000,198.105223
