Timesteps,Ep_Rew_Mean
700500,181.619951
701000,181.498081
701500,182.23833
702000,181.062264
702500,182.769336
703000,179.429045
703500,181.271427
704000,181.787581
704500,179.777344
705000,181.41061
705500,182.651798
706000,181.555216
706500,180.969284
707000,179.832142
707500,138.897989
708000,177.590473
708500,180.215474
709000,173.215319
709500,182.392783
710000,182.348041
710500,177.786126
711000,182.22188
711500,182.594985
712000,182.118153
712500,181.315888
713000,182.846119
713500,181.671651
714000,182.390718
714500,182.872687
715000,181.10535
715500,182.394161
716000,179.77249
716500,182.943184
717000,175.413612
717500,178.593367
718000,183.965209
718500,183.204801
719000,182.111045
719500,183.23036
720000,182.756513
720500,181.67242
721000,180.708251
721500,182.71281
722000,183.088266
722500,182.462805
723000,183.545785
723500,183.964349
724000,183.407531
724500,182.468158
725000,183.261693
725500,184.330574
726000,183.630069
726500,183.597182
727000,182.676316
727500,184.161599
728000,184.040657
728500,183.502727
729000,184.363435
729500,184.839159
730000,183.954144
730500,183.807424
731000,184.847626
731500,184.283054
732000,184.956803
732500,183.107477
733000,185.099429
733500,182.525709
734000,183.647937
734500,184.67716
735000,184.243736
735500,185.773915
736000,185.625157
736500,185.223909
737000,185.159192
737500,185.882942
738000,185.262965
738500,184.659668
739000,185.055244
739500,186.267816
740000,184.385083
740500,184.011659
741000,173.357871
741500,185.463363
742000,185.819537
742500,185.986547
743000,185.73486
743500,176.335627
744000,186.920885
744500,186.6496
745000,185.960721
745500,185.645369
746000,183.385402
746500,186.254502
747000,186.220265
747500,186.593819
748000,185.450769
748500,185.735618
749000,186.039083
749500,186.519903
750000,177.833532
750500,186.566892
751000,187.473786
751500,184.426531
752000,186.45097
752500,186.146134
753000,187.011252
753500,184.162035
754000,186.582742
754500,187.466171
755000,187.167093
755500,185.407812
756000,185.37244
756500,186.795576
757000,187.370655
757500,184.19369
758000,186.74989
758500,187.315784
759000,185.355069
759500,185.9207
760000,187.274674
760500,186.789292
761000,185.186155
761500,176.436487
762000,183.605343
762500,187.117854
763000,186.672717
763500,185.026872
764000,187.155545
764500,187.086915
765000,187.299457
765500,186.610992
766000,187.022738
766500,186.536367
767000,186.335653
767500,186.852927
768000,186.539609
768500,187.226717
769000,187.700215
769500,186.781667
770000,187.271586
770500,186.591319
771000,187.624802
771500,187.806138
772000,186.813934
772500,188.319002
773000,187.981377
773500,187.642691
774000,187.791871
774500,187.368543
775000,188.719237
775500,188.44391
776000,183.671517
776500,186.89444
777000,187.733781
777500,188.71012
778000,188.37111
778500,187.287122
779000,188.425729
779500,185.339466
780000,188.038065
780500,188.316238
781000,188.329064
781500,189.159009
782000,187.509383
782500,188.74576
783000,189.241565
783500,187.07601
784000,188.704459
784500,188.814809
785000,188.159714
785500,188.884766
786000,189.418054
786500,188.006229
787000,187.924568
787500,189.151721
788000,186.780686
788500,188.937052
789000,189.224162
789500,187.434925
790000,189.248085
790500,189.624199
791000,187.077476
791500,189.140977
792000,189.294942
792500,188.550848
793000,142.8781
793500,187.430211
794000,189.620603
794500,189.578982
795000,189.376925
795500,189.661104
796000,188.819712
796500,190.340788
797000,189.611122
797500,141.960734
798000,189.128377
798500,189.417215
799000,189.886643
799500,190.099652
800000,190.287703
