Timesteps,Ep_Rew_Mean
100500,49.973713
101000,52.19175
101500,54.065057
102000,51.989205
102500,51.774037
103000,53.238101
103500,54.992112
104000,52.432727
104500,56.699812
105000,53.406605
105500,53.677414
106000,52.021978
106500,55.958988
107000,55.992387
107500,55.669965
108000,53.612916
108500,53.961406
109000,51.921979
109500,56.010483
110000,56.319862
110500,59.179603
111000,55.051277
111500,57.752386
112000,55.587646
112500,60.774022
113000,64.003274
113500,53.663386
114000,57.011441
114500,56.604293
115000,60.395596
115500,59.13901
116000,71.878823
116500,62.229378
117000,62.180667
117500,56.419289
118000,60.202728
118500,55.168085
119000,57.347134
119500,64.708184
120000,57.310691
120500,68.996323
121000,63.06622
121500,62.002695
122000,67.114688
122500,63.034166
123000,61.920063
123500,64.162586
124000,65.727632
124500,70.868807
125000,64.84189
125500,63.550612
126000,66.058744
126500,67.282179
127000,67.207269
127500,74.10702
128000,76.013429
128500,67.065303
129000,63.115518
129500,69.57853
130000,68.796596
130500,71.116395
131000,65.595341
131500,65.343903
132000,71.823864
132500,64.431388
133000,69.565708
133500,73.774711
134000,71.320823
134500,76.025887
135000,73.598974
135500,75.151248
136000,73.592089
136500,68.301719
137000,74.324213
137500,71.109481
138000,79.404556
138500,71.522587
139000,76.082577
139500,71.859443
140000,76.636234
140500,79.802222
141000,75.87162
141500,74.110789
142000,75.149265
142500,70.819453
143000,69.701073
143500,77.44032
144000,79.386991
144500,80.611311
145000,75.012559
145500,83.004181
146000,77.374027
146500,85.203862
147000,86.244129
147500,77.198524
148000,71.525789
148500,83.308351
149000,81.715991
149500,82.240432
150000,83.020737
150500,86.689205
151000,84.807778
151500,83.9008
152000,84.242523
152500,83.870717
153000,80.280998
153500,84.976468
154000,87.233833
154500,83.926202
155000,90.824423
155500,89.122499
156000,89.769882
156500,87.818538
157000,87.143855
157500,87.405584
158000,86.983262
158500,85.099227
159000,88.109398
159500,88.043011
160000,87.996741
160500,90.719077
161000,86.250343
161500,90.085571
162000,89.126663
162500,88.149866
163000,87.949752
163500,90.894117
164000,86.483621
164500,89.458938
165000,88.743744
165500,90.064264
166000,89.169839
166500,88.18915
167000,85.903148
167500,90.540098
168000,92.682761
168500,92.777137
169000,89.621458
169500,88.084979
170000,91.171632
170500,89.370246
171000,94.523276
171500,94.397273
172000,89.947719
172500,93.154319
173000,95.569741
173500,91.710754
174000,93.969598
174500,93.756514
175000,94.654763
175500,90.766966
176000,94.25284
176500,93.444984
177000,97.091089
177500,92.295958
178000,97.709844
178500,94.113546
179000,94.645897
179500,93.905173
180000,91.556608
180500,94.790183
181000,98.452825
181500,93.518144
182000,94.759809
182500,94.466251
183000,90.101574
183500,99.782466
184000,95.049592
184500,89.617395
185000,91.802873
185500,97.918854
186000,95.88973
186500,94.684245
187000,96.328722
187500,96.562283
188000,98.036433
188500,98.844822
189000,99.412608
189500,99.450014
190000,97.517748
190500,90.781496
191000,95.70904
191500,102.194465
192000,101.218779
192500,98.154529
193000,100.94707
193500,98.522667
194000,102.751295
194500,102.820893
195000,95.498836
195500,99.42452
196000,101.56783
196500,98.881395
197000,102.913936
197500,100.399844
198000,101.708121
198500,94.357259
199000,95.741637
199500,101.837333
200000,103.15549
