Timesteps,Ep_Rew_Mean
500,42.529328
1000,41.392751
1500,41.92443
2000,41.831162
2500,40.679751
3000,41.552018
3500,41.067023
4000,40.499848
4500,40.844772
5000,42.413278
5500,42.387541
6000,42.286224
6500,42.462902
7000,41.560989
7500,42.477646
8000,40.240308
8500,41.388458
9000,41.667831
9500,41.877304
10000,41.83272
10500,41.534192
11000,41.893066
11500,42.709656
12000,41.512053
12500,40.748468
13000,42.166401
13500,42.256424
14000,41.281806
14500,42.700573
15000,41.679011
15500,43.589603
16000,43.023831
16500,43.033764
17000,41.532761
17500,40.597937
18000,42.501543
18500,41.598978
19000,42.268438
19500,42.592091
20000,42.842556
20500,41.442039
21000,42.361914
21500,42.765469
22000,41.738456
22500,42.110785
23000,42.82211
23500,42.748387
24000,42.628528
24500,42.594722
25000,42.207746
25500,43.319481
26000,41.504677
26500,41.081737
27000,43.399776
27500,41.89366
28000,42.61411
28500,42.984445
29000,42.797755
29500,43.609991
30000,40.916682
30500,43.518686
31000,41.329449
31500,43.503418
32000,42.569778
32500,43.760053
33000,43.298086
33500,45.477116
34000,43.369962
34500,43.522613
35000,43.195993
35500,43.601036
36000,44.045386
36500,43.196842
37000,42.971198
37500,42.359273
38000,42.783973
38500,43.019248
39000,43.501632
39500,44.246172
40000,44.803176
40500,43.687686
41000,44.710821
41500,43.930142
42000,43.636097
42500,44.45304
43000,45.758849
43500,44.287666
44000,45.088722
44500,44.291709
45000,43.796442
45500,43.9698
46000,44.295828
46500,44.929776
47000,44.485411
47500,44.275505
48000,45.499708
48500,44.155462
49000,43.292635
49500,44.776493
50000,44.194197
50500,43.841059
51000,45.116346
51500,45.165866
52000,46.262333
52500,44.364236
53000,45.493649
53500,45.143719
54000,45.259865
54500,45.53175
55000,45.608267
55500,45.842274
56000,44.194644
56500,46.069768
57000,44.423712
57500,45.84683
58000,43.725125
58500,45.463734
59000,45.96887
59500,45.47157
60000,44.166301
60500,47.749055
61000,46.692891
61500,46.560346
62000,46.320609
62500,48.166891
63000,44.812986
63500,46.604678
64000,44.896598
64500,47.390578
65000,47.1115
65500,46.372579
66000,47.328413
66500,47.641927
67000,47.186605
67500,45.029254
68000,47.704617
68500,47.473806
69000,46.875086
69500,45.717527
70000,47.671476
70500,48.646949
71000,47.81997
71500,47.237839
72000,48.65651
72500,49.067727
73000,49.418665
73500,47.617517
74000,47.893532
74500,49.444117
75000,50.125406
75500,48.843114
76000,50.020239
76500,48.704172
77000,46.717413
77500,47.720164
78000,50.011392
78500,48.092271
79000,49.385955
79500,49.626306
80000,48.48825
80500,51.89445
81000,47.551574
81500,48.912604
82000,48.194837
82500,50.526671
83000,49.973032
83500,51.519763
84000,50.294359
84500,49.918515
85000,51.382268
85500,49.521485
86000,51.33904
86500,52.259033
87000,50.513573
87500,50.774487
88000,49.922912
88500,52.552387
89000,54.450272
89500,49.271234
90000,53.015461
90500,51.49127
91000,52.117359
91500,50.617428
92000,54.255323
92500,55.45846
93000,54.769518
93500,51.632856
94000,53.145133
94500,52.911812
95000,54.486306
95500,55.515038
96000,59.93615
96500,53.692832
97000,49.956374
97500,51.956875
98000,58.133912
98500,54.275775
99000,54.510073
99500,52.027681
100000,71.137727
100500,56.066388
101000,57.893146
101500,54.855289
102000,52.136456
102500,53.094458
103000,58.557973
103500,55.92387
104000,57.788716
104500,61.098431
105000,55.207608
105500,61.551281
106000,66.55923
106500,66.47486
107000,62.05555
107500,58.595304
108000,54.131516
108500,56.585394
109000,58.662125
109500,63.454531
110000,55.793978
110500,60.552644
111000,67.087578
111500,65.61638
112000,71.82299
112500,63.29681
113000,70.474319
113500,70.10443
114000,63.298116
114500,64.279508
115000,66.625014
115500,66.279313
116000,62.369428
116500,71.257567
117000,60.673195
117500,68.862226
118000,67.117801
118500,82.616502
119000,68.236129
119500,65.195574
120000,76.440403
120500,75.451674
121000,67.875556
121500,79.455455
122000,76.414718
122500,78.932615
123000,76.694499
123500,72.239956
124000,66.222247
124500,77.397315
125000,79.947349
125500,74.21074
126000,81.835294
126500,71.035989
127000,79.681335
127500,77.975285
128000,77.427739
128500,73.761156
129000,82.150789
129500,75.417717
130000,83.241599
130500,81.105515
131000,71.121231
131500,78.585609
132000,82.162222
132500,78.726301
133000,82.172059
133500,77.856431
134000,85.181597
134500,83.360006
135000,76.731142
135500,77.937541
136000,83.441532
136500,78.996737
137000,82.121472
137500,77.008267
138000,79.123325
138500,76.80971
139000,89.454717
139500,80.871783
140000,72.779527
140500,80.191533
141000,84.746335
141500,77.892377
142000,82.867043
142500,83.355459
143000,82.610081
143500,81.224373
144000,86.804321
144500,83.592659
145000,84.020106
145500,84.338128
146000,85.961104
146500,88.451498
147000,82.656227
147500,83.999752
148000,86.15028
148500,85.512066
149000,86.196946
149500,87.999752
150000,88.761388
150500,88.545813
151000,83.601417
151500,87.34711
152000,89.080314
152500,90.875374
153000,89.634686
153500,91.509893
154000,90.154224
154500,86.201754
155000,90.179281
155500,90.855961
156000,90.199017
156500,91.249881
157000,99.428173
157500,93.449536
158000,91.640265
158500,92.547984
159000,90.165366
159500,91.243338
160000,94.680233
160500,95.649549
161000,99.101003
161500,97.133105
162000,93.853951
162500,91.803164
163000,98.248318
163500,94.672331
164000,95.488714
164500,91.259625
165000,91.150335
165500,97.202113
166000,85.805031
166500,91.240037
167000,91.40746
167500,96.445971
168000,90.776382
168500,97.909052
169000,104.781947
169500,92.978369
170000,100.000313
170500,97.822005
171000,97.016691
171500,112.198342
172000,112.714889
172500,112.710157
173000,99.591876
173500,110.028257
174000,90.634528
174500,97.98685
175000,101.457987
175500,93.02755
176000,108.386315
176500,95.282124
177000,108.278943
177500,112.676377
178000,95.939051
178500,109.501863
179000,104.356062
179500,101.469835
180000,111.716059
180500,108.625214
181000,109.52712
181500,111.734818
182000,85.222547
182500,110.596277
183000,102.104898
183500,114.8372
184000,104.61502
184500,113.474544
185000,114.558565
185500,90.222999
186000,108.250699
186500,113.762013
187000,113.494532
187500,112.038133
188000,114.825518
188500,109.784756
189000,111.369728
189500,86.535295
190000,93.218575
190500,113.910313
191000,114.157237
191500,85.528481
192000,114.817892
192500,96.520294
193000,92.544485
193500,114.95614
194000,112.702165
194500,90.379415
195000,118.434199
195500,112.168725
196000,99.826969
196500,113.58318
197000,115.942082
197500,107.438805
198000,111.473601
198500,116.119147
199000,116.20924
199500,89.780205
200000,115.845029
200500,91.871594
201000,118.710956
201500,112.673057
202000,116.205614
202500,116.100333
203000,94.892911
203500,109.461168
204000,117.200169
204500,117.290247
205000,113.533635
205500,117.715431
206000,119.857945
206500,116.091799
207000,117.040173
207500,119.74088
208000,117.762787
208500,116.618153
209000,91.778716
209500,114.859692
210000,117.122483
210500,118.04947
211000,117.655678
211500,117.410997
212000,115.251325
212500,94.498209
213000,119.521018
213500,120.468355
214000,92.211924
214500,117.630314
215000,117.769763
215500,120.784099
216000,105.190192
216500,118.796859
217000,116.725908
217500,119.615659
218000,118.520101
218500,120.156115
219000,119.475254
219500,120.579249
220000,102.741552
220500,117.121161
221000,119.829483
221500,118.640384
222000,116.389377
222500,116.365675
223000,120.071531
223500,120.034922
224000,119.847032
224500,120.459643
225000,120.428525
225500,120.980399
226000,119.168706
226500,121.767773
227000,120.70912
227500,118.563027
228000,119.753024
228500,121.2574
229000,119.805512
229500,100.086213
230000,119.490262
230500,122.203322
231000,119.299988
231500,121.389995
232000,119.922748
232500,123.653887
233000,120.879193
233500,121.10439
234000,118.289829
234500,120.793514
235000,121.664542
235500,120.500394
236000,122.581138
236500,121.634737
237000,119.788239
237500,122.043756
238000,121.449073
238500,121.485038
239000,100.335994
239500,123.157232
240000,123.326677
240500,122.688704
241000,125.243978
241500,122.672785
242000,122.051115
242500,122.945388
243000,124.735381
243500,123.667491
244000,122.399383
244500,122.751512
245000,93.488312
245500,121.00169
246000,125.330594
246500,125.634182
247000,118.407056
247500,124.399223
248000,126.057328
248500,126.24408
249000,127.941518
249500,125.369348
250000,126.798826
250500,121.307194
251000,124.972413
251500,123.77124
252000,122.399445
252500,124.350121
253000,123.905951
253500,122.797919
254000,125.723526
254500,128.165492
255000,100.034854
255500,126.579153
256000,125.048628
256500,127.033696
257000,127.037635
257500,127.841593
258000,125.993425
258500,127.123579
259000,128.251195
259500,127.090702
260000,126.745102
260500,126.843701
261000,128.202664
261500,127.18083
262000,128.581026
262500,127.468785
263000,127.311694
263500,129.344538
264000,128.094819
264500,128.99579
265000,129.187233
265500,126.593492
266000,128.555885
266500,124.578488
267000,129.451499
267500,129.455772
268000,125.641142
268500,130.011243
269000,129.525051
269500,130.631863
270000,129.729271
270500,129.243493
271000,131.208595
271500,131.313578
272000,130.73832
272500,131.317132
273000,111.326969
273500,129.852237
274000,97.129217
274500,128.415257
275000,129.617423
275500,132.308614
276000,129.267545
276500,129.099447
277000,128.656374
277500,131.122804
278000,125.419102
278500,131.270559
279000,102.139244
279500,102.668252
280000,123.564089
280500,132.536616
281000,133.478785
281500,129.856533
282000,130.59247
282500,130.13899
283000,131.480386
283500,132.08868
284000,129.553678
284500,130.477321
285000,134.461027
285500,132.03956
286000,130.19253
286500,134.298964
287000,115.949087
287500,134.072914
288000,131.695405
288500,133.636738
289000,132.271378
289500,135.191305
290000,129.967368
290500,110.424756
291000,132.764318
291500,131.748902
292000,133.306861
292500,131.63099
293000,131.798939
293500,131.867918
294000,134.302044
294500,105.518751
295000,131.472673
295500,131.996377
296000,134.532538
296500,134.231734
297000,119.149137
297500,131.403581
298000,118.05434
298500,106.067857
299000,134.144536
299500,111.620984
300000,132.898628
300500,123.815752
301000,133.354567
301500,110.24027
302000,134.500358
302500,133.251268
303000,133.875007
303500,135.043004
304000,133.268433
304500,135.801088
305000,134.242666
305500,118.320822
306000,128.050603
306500,130.672177
307000,133.943772
307500,134.60228
308000,135.170889
308500,135.348002
309000,134.375316
309500,134.618663
310000,129.457255
310500,136.369687
311000,136.958155
311500,132.951321
312000,136.512894
312500,137.924118
313000,137.202018
313500,136.668907
314000,137.661391
314500,132.801125
315000,133.788227
315500,137.176001
316000,136.598967
316500,135.553455
317000,134.783494
317500,117.030461
318000,136.971045
318500,137.832146
319000,114.415324
319500,137.004348
320000,130.439749
320500,139.025104
321000,136.652474
321500,137.541726
322000,127.469304
322500,140.445676
323000,137.484879
323500,138.104943
324000,137.209369
324500,139.899371
325000,142.250974
325500,136.929685
326000,140.653942
326500,139.925693
327000,135.460166
327500,139.485278
328000,142.360724
328500,140.8313
329000,140.552657
329500,137.016921
330000,140.333693
330500,141.155192
331000,133.869464
331500,141.374993
332000,141.927734
332500,130.385978
333000,134.884119
333500,140.017425
334000,140.019186
334500,139.084299
335000,140.246891
335500,143.157862
336000,133.743304
336500,141.682498
337000,141.671443
337500,139.995116
338000,141.623268
338500,144.818837
339000,142.281908
339500,135.6048
340000,144.185175
340500,134.845291
341000,140.192768
341500,141.758211
342000,144.909368
342500,144.145524
343000,137.536283
