Timesteps,Ep_Rew_Mean
1300500,199.909257
1301000,197.353624
1301500,199.902872
1302000,199.201149
1302500,198.860057
1303000,199.962653
1303500,191.446192
1304000,184.124012
1304500,199.934961
1305000,199.021741
1305500,198.738881
1306000,199.000674
1306500,199.710291
1307000,197.747239
1307500,198.872525
1308000,199.59871
1308500,199.595041
1309000,199.428448
1309500,199.50999
1310000,199.518927
1310500,199.333852
1311000,199.716081
1311500,199.420297
1312000,199.579839
1312500,200.139088
1313000,199.992403
1313500,199.258292
1314000,199.150325
1314500,199.007208
1315000,199.86055
1315500,199.596878
1316000,185.667233
1316500,182.293586
1317000,173.894088
1317500,187.973347
1318000,199.443917
1318500,200.0657
1319000,199.421348
1319500,197.970721
1320000,198.939919
1320500,198.866692
1321000,199.298902
1321500,199.262954
1322000,198.769736
1322500,200.071192
1323000,198.913438
1323500,199.251183
1324000,199.289103
1324500,199.315313
1325000,198.675648
1325500,198.611302
1326000,197.879667
1326500,199.172867
1327000,185.414045
1327500,199.666631
1328000,199.227559
1328500,195.919901
1329000,198.596275
1329500,199.556254
1330000,199.788022
1330500,199.427321
1331000,198.796246
1331500,198.862856
1332000,199.374845
1332500,197.890257
1333000,198.560118
1333500,199.693765
1334000,196.193961
1334500,198.977374
1335000,182.812161
1335500,180.55418
1336000,199.062489
1336500,196.883062
1337000,199.158165
1337500,198.961758
1338000,199.442549
1338500,199.100019
1339000,193.324848
1339500,199.285487
1340000,199.459016
1340500,183.120143
1341000,200.014662
1341500,181.637515
1342000,199.395951
1342500,176.457672
1343000,174.966121
1343500,174.451066
1344000,199.297279
1344500,175.661696
1345000,199.760444
1345500,175.934081
1346000,197.927933
1346500,199.140095
1347000,198.913272
1347500,196.499681
1348000,159.953614
1348500,199.136967
1349000,197.099024
1349500,196.163057
1350000,196.622453
1350500,199.041131
1351000,198.613577
1351500,156.697763
1352000,195.034197
1352500,197.705637
1353000,196.754304
1353500,198.348152
1354000,176.592282
1354500,196.927321
1355000,199.198514
1355500,189.872733
1356000,199.054154
1356500,198.016028
1357000,195.95066
1357500,198.125457
1358000,194.429062
1358500,190.360228
1359000,199.275661
1359500,177.761708
1360000,196.440457
1360500,197.470588
1361000,196.782147
1361500,191.802464
1362000,189.881326
1362500,198.447336
1363000,193.420402
1363500,186.649346
1364000,198.111927
1364500,198.315947
1365000,198.650907
1365500,197.895667
1366000,198.793026
1366500,198.853325
1367000,197.724803
1367500,198.99906
1368000,197.327094
1368500,199.409789
1369000,198.569294
1369500,199.752888
1370000,198.880053
1370500,178.721105
1371000,199.43218
1371500,199.030787
1372000,199.52007
1372500,198.834934
1373000,198.075157
1373500,199.098492
1374000,182.555731
1374500,197.957441
1375000,198.906382
1375500,197.707141
1376000,199.067251
1376500,199.465372
1377000,179.254836
1377500,178.985341
1378000,199.929099
1378500,197.22395
1379000,199.214278
1379500,172.425785
1380000,174.929434
1380500,172.018688
1381000,199.107783
1381500,192.182489
1382000,171.762086
1382500,197.115704
1383000,196.792811
1383500,199.416228
1384000,173.694919
1384500,199.091819
1385000,197.724777
1385500,195.56379
1386000,199.135156
1386500,197.372436
1387000,197.416575
1387500,182.259715
1388000,199.663175
1388500,198.967896
1389000,180.19787
1389500,168.666593
1390000,176.831496
1390500,197.134075
1391000,197.826526
1391500,188.091447
1392000,198.010446
1392500,193.869635
1393000,191.076017
1393500,199.013791
1394000,197.681305
1394500,198.509974
1395000,196.521253
1395500,190.461262
1396000,198.247983
1396500,198.270138
1397000,188.783166
1397500,197.520756
1398000,196.788715
1398500,196.351746
1399000,197.393298
1399500,197.85775
1400000,196.312782
