Timesteps,Ep_Rew_Mean
500,41.164054
1000,41.473871
1500,41.623403
2000,40.3195
2500,42.22648
3000,41.738084
3500,40.906552
4000,40.900295
4500,42.751272
5000,41.062584
5500,42.091763
6000,42.130693
6500,43.848288
7000,42.631232
7500,42.516658
8000,42.621919
8500,42.418533
9000,43.962854
9500,42.800034
10000,42.382413
10500,42.991777
11000,43.726478
11500,43.312851
12000,44.103798
12500,43.171326
13000,42.460406
13500,44.153387
14000,42.856674
14500,44.089371
15000,45.43606
15500,44.599195
16000,45.197004
16500,45.774353
17000,46.715227
17500,45.14289
18000,47.437732
18500,45.60012
19000,45.368193
19500,45.73228
20000,46.746165
20500,47.019665
21000,46.388915
21500,48.6114
22000,46.839075
22500,49.117381
23000,46.451612
23500,49.120767
24000,46.271955
24500,46.80461
25000,50.68307
25500,50.482208
26000,48.917239
26500,48.6521
27000,52.362381
27500,50.057768
28000,47.998581
28500,54.567942
29000,54.831591
29500,51.164045
30000,52.42335
30500,56.026916
31000,54.369677
31500,55.582682
32000,57.18025
32500,59.856465
33000,61.858481
33500,53.926678
34000,53.248635
34500,56.774489
35000,56.987028
35500,66.359433
36000,63.6856
36500,61.240149
37000,60.136925
37500,59.262811
38000,61.430687
38500,63.146407
39000,59.296158
39500,63.868545
40000,59.423947
40500,64.959879
41000,70.866585
41500,71.91921
42000,62.527377
42500,67.33467
43000,63.91365
43500,78.288403
44000,74.810764
44500,69.999171
45000,71.371871
45500,69.250664
46000,74.825072
46500,77.507005
47000,69.00227
47500,74.746417
48000,69.689577
48500,77.862689
49000,80.758745
49500,75.622601
50000,86.369677
50500,70.272766
51000,77.540366
51500,82.715515
52000,84.982047
52500,83.798011
53000,81.291906
53500,83.737765
54000,74.87808
54500,78.803499
55000,87.11352
55500,79.554302
56000,84.238255
56500,85.860127
57000,87.309755
57500,74.042527
58000,83.620429
58500,88.16738
59000,88.975375
59500,89.26218
60000,94.364834
60500,81.196395
61000,86.203905
61500,86.193922
62000,93.045677
62500,92.336847
63000,93.543844
63500,91.965098
64000,88.42665
64500,92.651526
65000,93.781097
65500,93.586698
66000,97.571335
66500,96.337177
67000,92.306053
67500,93.99506
68000,98.072385
68500,96.430139
69000,91.109901
69500,94.896542
70000,98.384005
70500,91.50733
71000,97.619227
71500,95.689168
72000,97.636162
72500,97.702774
73000,91.369282
73500,98.716372
74000,95.78778
74500,101.291954
75000,101.535808
75500,102.76445
76000,99.950657
76500,100.376715
77000,101.380184
77500,98.963368
78000,98.491543
78500,103.024814
79000,101.059791
79500,101.84858
80000,98.706225
80500,97.549824
81000,101.988463
81500,102.654845
82000,100.725482
82500,106.470948
83000,100.204155
83500,104.002202
84000,102.735648
84500,103.712925
85000,105.312344
85500,104.685506
86000,105.682094
86500,105.119903
87000,106.517963
87500,100.410932
88000,103.802419
88500,99.975479
89000,104.892716
89500,96.478227
90000,105.991971
90500,108.093309
91000,106.773177
91500,105.72677
92000,106.856748
92500,109.887166
93000,105.09536
93500,107.72593
94000,105.694575
94500,110.533021
95000,108.867374
95500,110.179799
96000,111.928644
96500,107.385009
97000,124.960445
97500,110.501966
98000,108.503244
98500,113.175982
99000,108.444078
99500,109.312929
100000,110.94339
100500,110.396283
101000,114.019821
101500,109.65881
102000,107.279714
102500,112.112677
103000,112.107016
103500,113.661533
104000,113.353853
104500,115.027377
105000,114.930749
105500,114.341913
106000,112.434239
106500,113.048448
107000,112.91438
107500,114.439296
108000,112.753907
108500,113.539764
109000,114.448751
109500,112.542645
110000,113.810048
110500,108.612648
111000,110.327561
111500,115.4709
112000,109.600181
112500,111.024806
113000,114.268867
113500,107.97159
114000,113.474196
114500,112.475655
115000,112.858658
115500,110.493548
116000,120.585503
116500,116.890237
117000,111.651172
117500,117.252479
118000,116.864714
118500,114.30983
119000,114.918783
119500,115.368986
120000,116.517972
120500,114.783457
121000,115.035683
121500,116.033878
122000,119.7344
122500,119.121408
123000,115.838921
123500,115.620447
124000,119.831595
124500,117.66321
125000,119.482857
125500,116.586494
126000,117.321018
126500,119.806024
127000,116.250209
127500,118.218718
128000,119.721007
128500,118.043633
129000,119.656352
129500,120.427524
130000,122.353022
130500,112.665731
131000,123.045802
131500,119.061387
132000,120.987529
132500,123.846453
133000,120.877884
133500,122.801275
134000,120.738949
134500,125.388226
135000,120.689786
135500,118.588941
136000,123.333128
136500,122.67558
137000,123.88883
137500,127.201462
138000,113.067439
138500,121.399357
139000,120.246401
139500,129.068782
140000,127.305838
140500,124.39719
141000,123.366415
141500,131.127861
142000,111.774365
142500,125.105829
143000,123.077235
143500,122.622445
144000,121.998271
144500,124.412488
145000,126.10939
145500,120.941447
146000,127.723072
146500,119.939907
147000,125.752747
147500,102.867745
148000,124.3295
148500,124.235749
149000,120.647717
149500,129.735462
150000,130.273126
150500,126.95435
151000,125.899558
151500,114.012847
152000,126.195681
152500,127.020751
153000,138.071106
153500,128.58482
154000,134.800888
154500,118.154905
155000,129.730375
155500,134.722864
156000,124.289237
156500,129.730006
157000,128.022702
157500,126.042346
158000,122.815879
158500,128.300114
159000,130.541686
159500,131.032906
160000,125.540089
160500,118.225404
161000,133.209433
161500,128.820429
162000,131.599575
162500,136.61833
163000,137.747983
163500,130.414825
164000,129.339197
164500,124.46459
165000,134.897293
165500,134.85602
166000,139.955996
166500,130.639648
167000,134.540321
167500,130.031888
168000,129.535988
168500,127.402123
169000,142.90149
169500,128.770019
170000,134.721611
170500,138.861289
171000,133.059404
171500,137.711187
172000,131.786122
172500,130.007317
173000,139.712771
173500,135.633704
174000,134.293187
174500,136.921466
175000,143.64137
175500,132.091895
176000,135.517187
176500,139.628094
177000,141.413133
177500,145.877927
178000,142.819791
178500,140.771988
179000,141.143254
179500,141.512574
180000,143.219996
180500,142.178875
181000,143.115668
181500,143.199151
182000,145.529907
182500,145.343961
183000,146.699123
183500,142.86319
184000,144.150725
184500,142.644001
185000,145.155856
185500,144.425463
186000,134.687843
186500,121.718828
187000,145.444914
187500,144.809284
188000,143.127289
188500,132.649553
189000,144.679525
189500,145.875353
190000,144.306399
190500,144.599047
191000,143.243249
191500,144.484713
192000,148.42527
192500,124.846514
193000,140.389575
193500,145.229609
194000,139.88747
194500,145.782069
195000,130.585884
195500,147.428157
196000,145.974225
196500,143.66605
197000,145.141686
197500,146.81987
198000,147.883047
198500,146.761841
199000,147.450821
199500,142.308107
200000,127.549221
200500,147.665124
201000,144.339295
201500,146.432467
202000,146.412106
202500,142.510304
203000,146.0556
203500,146.584401
204000,141.561543
204500,148.593407
205000,148.725509
205500,149.627556
206000,150.173072
206500,149.438239
207000,141.417389
207500,148.306095
208000,149.141688
208500,148.922346
209000,149.789988
209500,148.52362
210000,143.477321
210500,150.096537
211000,147.492208
211500,150.341741
212000,150.901702
212500,129.125089
213000,143.586362
213500,148.080441
214000,145.593333
214500,149.762992
215000,145.781705
215500,148.227612
216000,148.162159
216500,145.289712
217000,151.770194
217500,140.716924
218000,151.422638
218500,150.007419
219000,149.870874
219500,151.257815
220000,137.710074
220500,147.993855
221000,150.474033
221500,151.718784
222000,152.609746
222500,148.861772
223000,151.496413
223500,151.611907
224000,149.196902
224500,147.231944
225000,152.22933
225500,152.532077
226000,150.010114
226500,150.115226
227000,128.037822
227500,153.778455
228000,151.648685
228500,150.843351
229000,153.857841
229500,153.245549
230000,154.165109
230500,150.25578
231000,140.316054
231500,136.982586
232000,154.034895
232500,155.203169
233000,152.209824
233500,154.244614
234000,153.238259
234500,154.030747
235000,136.288039
235500,146.366825
236000,139.903518
236500,154.20005
237000,142.066812
237500,153.404139
238000,150.875559
238500,142.90807
239000,153.214321
239500,153.613425
240000,152.966527
240500,138.979497
241000,149.934041
241500,156.016884
242000,155.711384
242500,133.291917
243000,151.108791
243500,151.44611
244000,153.87602
244500,146.066207
245000,154.358572
245500,146.825397
246000,154.408604
246500,151.650808
247000,156.213723
247500,156.738015
248000,155.592794
248500,156.972859
249000,133.115738
249500,155.947882
250000,154.639235
250500,156.619643
251000,154.845913
251500,154.334427
252000,142.978854
252500,156.836239
253000,156.845744
253500,156.99395
254000,154.178354
254500,157.338221
255000,147.853638
255500,151.034554
256000,155.675021
256500,157.172567
257000,155.042424
257500,158.580644
258000,158.561091
258500,159.176251
259000,155.761866
259500,157.719848
260000,157.295275
260500,157.382869
261000,159.110844
261500,157.488944
262000,157.447551
262500,159.74188
263000,154.778979
263500,159.842098
264000,157.00765
264500,159.855649
265000,157.450538
265500,154.331483
266000,160.872885
266500,157.764306
267000,158.538054
267500,158.965572
268000,160.83026
268500,159.955487
269000,161.056343
269500,158.37967
270000,161.597424
270500,157.17755
271000,155.205239
271500,152.315669
272000,161.642481
272500,160.272399
273000,160.139426
273500,158.675905
274000,155.120106
274500,160.046637
275000,160.558999
275500,157.073976
276000,160.433467
276500,141.823587
277000,161.310202
277500,160.426648
278000,159.689564
278500,161.025974
279000,161.974837
279500,163.714553
280000,160.225228
280500,162.201847
281000,160.258963
281500,160.529664
282000,162.54848
282500,156.122173
283000,161.018237
283500,160.663982
284000,163.396141
284500,162.625678
285000,162.60123
285500,162.401855
286000,163.873508
286500,161.175612
287000,162.369158
287500,156.357636
288000,159.698946
288500,162.583034
289000,159.06728
289500,162.223314
290000,163.528018
290500,163.070603
291000,162.658329
291500,162.261609
292000,161.529474
292500,159.491871
293000,164.562436
293500,162.377447
294000,162.717229
294500,161.835422
295000,163.935075
295500,165.148066
296000,161.006289
296500,156.797537
297000,165.047703
297500,163.382709
298000,164.773951
298500,161.856466
299000,165.872394
299500,163.883123
300000,159.334167
300500,158.2382
301000,163.00252
301500,164.533013
302000,166.011557
302500,165.715499
303000,165.853863
303500,163.840386
304000,163.841363
304500,164.919351
305000,162.868282
305500,166.162934
306000,162.423616
306500,165.516382
307000,162.959273
307500,165.65718
308000,163.458441
308500,166.488577
309000,166.154454
309500,164.47796
310000,167.194506
310500,167.925432
311000,164.906379
311500,166.853244
312000,165.500511
312500,167.730584
313000,167.450354
313500,168.920445
314000,165.313622
314500,167.18558
315000,168.227201
315500,166.897881
316000,165.329142
316500,166.035167
317000,167.843319
317500,168.616062
318000,168.240379
318500,169.220145
319000,168.890776
319500,167.979072
320000,167.33129
320500,169.072734
321000,168.131367
321500,167.774987
322000,169.376181
322500,169.309622
323000,166.840677
323500,168.840607
324000,168.340006
324500,169.438844
325000,168.630405
325500,169.808761
326000,169.257622
326500,170.810948
327000,168.540794
327500,170.041032
328000,170.47354
328500,169.597724
329000,170.652621
329500,162.197974
330000,169.95565
330500,168.525547
331000,170.114208
331500,169.690734
332000,167.751707
332500,168.749193
333000,170.558638
333500,171.291883
334000,170.163177
334500,170.591024
335000,168.853521
335500,170.905233
336000,170.26872
336500,171.286568
337000,168.187239
337500,158.353481
338000,173.418074
338500,170.698199
339000,170.716286
339500,169.630406
340000,166.270933
340500,167.664571
341000,159.508941
341500,168.155155
342000,165.055411
342500,168.197352
343000,168.869648
343500,170.841945
344000,164.637595
344500,172.22449
345000,166.317006
345500,171.118621
346000,167.763545
346500,160.440659
347000,173.300008
347500,172.553807
348000,170.605393
348500,171.726783
349000,168.064075
349500,173.439971
350000,173.088335
350500,171.99138
351000,173.868442
351500,171.95178
352000,172.0657
352500,167.468429
353000,171.256365
353500,170.986698
354000,170.098049
354500,171.525428
355000,173.169747
355500,173.584482
356000,170.650497
356500,171.32
357000,169.55761
357500,172.593642
358000,172.298967
358500,170.831692
359000,172.260637
359500,172.677143
360000,173.741082
360500,175.264046
361000,173.59429
361500,173.719048
362000,170.764826
362500,171.458064
363000,173.960789
363500,173.717807
364000,175.892658
364500,172.677396
365000,174.636754
365500,174.583289
366000,173.615644
366500,174.890897
367000,175.028741
367500,173.500232
368000,175.037573
368500,174.026992
369000,176.013937
369500,174.066838
370000,174.332841
370500,176.202267
371000,175.469959
371500,175.38887
372000,176.651231
372500,175.56134
373000,175.465577
373500,176.246605
374000,176.545458
374500,176.305421
375000,175.931945
375500,175.855804
376000,168.345308
376500,178.155954
377000,174.910421
377500,178.229161
378000,177.301593
378500,177.402878
379000,177.372851
379500,174.089314
380000,177.040922
380500,176.168138
381000,177.497081
381500,167.15963
382000,176.608632
382500,177.704449
383000,177.649335
383500,177.077957
384000,177.077606
384500,177.189312
385000,177.447898
385500,176.693887
386000,178.290467
386500,175.767428
387000,178.625682
387500,177.611905
388000,178.073674
388500,178.714595
389000,178.520907
389500,177.347893
390000,156.146949
390500,177.897779
391000,177.787893
391500,178.226059
392000,177.860103
392500,167.927616
393000,176.675201
393500,176.454713
394000,178.688968
394500,172.743656
395000,178.866051
395500,178.758698
396000,177.991131
396500,147.595216
397000,178.947997
397500,178.739834
398000,176.532338
398500,179.792421
399000,178.671496
399500,171.05782
400000,171.49627
400500,157.774289
401000,163.892032
401500,171.327572
402000,173.816984
402500,179.205878
403000,145.020758
403500,178.520101
404000,165.959978
404500,177.763648
405000,178.587634
405500,178.303915
406000,178.479004
406500,177.339292
407000,176.609296
407500,176.836114
408000,178.346506
408500,178.471448
409000,177.32492
409500,178.520815
410000,178.143514
410500,176.658422
411000,180.260742
411500,178.256703
412000,179.628624
412500,174.154381
413000,180.330519
413500,179.720415
414000,180.385785
414500,177.267483
415000,179.66431
415500,179.620582
416000,178.079316
416500,178.733346
417000,172.805062
417500,179.25318
418000,179.344566
418500,180.597182
419000,177.648209
419500,180.651897
420000,179.04565
420500,180.346664
421000,181.653254
421500,180.624798
422000,181.635922
422500,181.228584
423000,178.998414
423500,181.093939
424000,181.818297
424500,180.008484
425000,178.915212
425500,182.311354
426000,181.121965
426500,180.993454
427000,181.541651
427500,177.812108
428000,181.135438
428500,182.337506
429000,182.227442
429500,181.754316
430000,182.69266
430500,182.948043
431000,183.437561
431500,182.374008
432000,181.387428
432500,181.192116
433000,180.805323
433500,182.647259
434000,180.161237
434500,179.849189
435000,182.980978
435500,179.745933
436000,182.115137
