Timesteps,Ep_Rew_Mean
1300500,201.240415
1301000,200.586147
1301500,199.908522
1302000,201.767827
1302500,200.951207
1303000,202.133516
1303500,201.369971
1304000,201.74049
1304500,202.430301
1305000,201.823567
1305500,201.686203
1306000,201.857765
1306500,201.338099
1307000,202.961882
1307500,202.944337
1308000,200.969142
1308500,202.03332
1309000,202.8711
1309500,202.837699
1310000,202.197999
1310500,203.129917
1311000,202.364972
1311500,202.173586
1312000,200.241836
1312500,202.751298
1313000,198.724983
1313500,202.192168
1314000,202.395828
1314500,201.911705
1315000,202.722997
1315500,202.047831
1316000,201.950841
1316500,202.654971
1317000,200.978985
1317500,201.579711
1318000,201.862674
1318500,201.972138
1319000,202.542694
1319500,201.019658
1320000,197.988713
1320500,202.877199
1321000,201.843926
1321500,202.371357
1322000,202.188714
1322500,202.118152
1323000,202.328048
1323500,202.571033
1324000,202.452503
1324500,201.960562
1325000,202.337437
1325500,201.027668
1326000,200.314812
1326500,197.921698
1327000,202.506934
1327500,200.601101
1328000,201.567621
1328500,200.915879
1329000,203.043302
1329500,201.285012
1330000,201.788356
1330500,202.767886
1331000,202.158463
1331500,200.239422
1332000,202.790336
1332500,203.185464
1333000,202.887071
1333500,202.439041
1334000,202.421967
1334500,201.348962
1335000,202.04877
1335500,203.13301
1336000,157.136763
1336500,200.565786
1337000,203.291
1337500,203.066983
1338000,203.200881
1338500,202.973958
1339000,202.924547
1339500,202.277624
1340000,203.157983
1340500,203.501727
1341000,203.015119
1341500,202.809389
1342000,203.651903
1342500,203.123556
1343000,203.52901
1343500,202.536789
1344000,202.810401
1344500,203.418449
1345000,201.968588
1345500,203.262362
1346000,203.295132
1346500,202.753991
1347000,203.445674
1347500,202.384172
1348000,202.959205
1348500,202.606218
1349000,201.895404
1349500,202.800373
1350000,201.763296
1350500,201.823098
1351000,203.336974
1351500,203.469069
1352000,201.08609
1352500,203.559785
1353000,202.657877
1353500,202.571361
1354000,202.952495
1354500,202.066001
1355000,202.820778
1355500,202.040542
1356000,199.533337
1356500,202.592542
1357000,203.282032
1357500,203.634743
1358000,203.10897
1358500,202.100748
1359000,201.742237
1359500,203.789633
1360000,203.48104
1360500,202.215748
1361000,201.942324
1361500,201.821844
1362000,201.800451
1362500,203.171055
1363000,203.725494
1363500,203.293954
1364000,203.160829
1364500,203.832098
1365000,203.895425
1365500,202.224803
1366000,202.67961
1366500,202.283769
1367000,201.137851
1367500,202.926062
1368000,201.999058
1368500,202.338739
1369000,203.222824
1369500,203.241452
1370000,203.361947
1370500,200.122978
1371000,203.70674
1371500,202.95916
1372000,202.970539
1372500,201.761975
1373000,202.288813
1373500,203.244219
1374000,203.612651
1374500,202.608392
1375000,202.472586
1375500,201.552468
1376000,202.336254
1376500,203.042721
1377000,202.883975
1377500,202.072036
1378000,201.92032
1378500,201.714657
1379000,202.393793
1379500,201.199451
1380000,201.24265
1380500,202.862797
1381000,203.186906
1381500,202.195552
1382000,201.80393
1382500,201.670031
1383000,200.886963
1383500,202.622415
1384000,202.129686
1384500,201.466834
1385000,201.244237
1385500,201.060256
1386000,200.152999
1386500,201.211057
1387000,202.428589
1387500,201.67711
1388000,200.956177
1388500,201.915963
1389000,199.442645
1389500,202.13432
1390000,201.622258
1390500,201.968998
1391000,201.322832
1391500,201.329916
1392000,201.985132
1392500,202.054279
1393000,201.940333
1393500,201.53326
1394000,201.578404
1394500,202.04521
1395000,201.298002
1395500,202.64217
1396000,202.143242
1396500,203.395509
1397000,202.89545
1397500,204.002877
1398000,203.665351
1398500,203.895779
1399000,203.310726
1399500,203.106315
1400000,203.097379
