Timesteps,Ep_Rew_Mean
500,40.627351
1000,40.904436
1500,41.201095
2000,42.047719
2500,40.55141
3000,41.119338
3500,42.326328
4000,41.730393
4500,40.546373
5000,42.042557
5500,42.178751
6000,41.133888
6500,42.864586
7000,38.981701
7500,40.909072
8000,42.565337
8500,41.924913
9000,43.46505
9500,42.33027
10000,41.487826
10500,42.034299
11000,41.77308
11500,42.809467
12000,42.764842
12500,41.725037
13000,42.137475
13500,42.871422
14000,42.899825
14500,41.986646
15000,43.900719
15500,43.157283
16000,43.12032
16500,41.745731
17000,42.447539
17500,41.889159
18000,41.027979
18500,43.049422
19000,43.798079
19500,43.781523
20000,43.123687
20500,44.468012
21000,43.951552
21500,43.301494
22000,45.341447
22500,43.236926
23000,43.826829
23500,43.361276
24000,45.299895
24500,43.641338
25000,43.875123
25500,44.752316
26000,46.184583
26500,43.676324
27000,43.646746
27500,45.225305
28000,45.672997
28500,44.456335
29000,44.553868
29500,45.503647
30000,46.461896
30500,44.369963
31000,46.566943
31500,45.728427
32000,46.388848
32500,45.166325
33000,46.732982
33500,47.502598
34000,47.065471
34500,46.410296
35000,47.905497
35500,46.270476
36000,46.533609
36500,47.326942
37000,46.31267
37500,48.41553
38000,47.298728
38500,48.121324
39000,46.236912
39500,46.146975
40000,48.510093
40500,47.289003
41000,47.601995
41500,49.211098
42000,48.606017
42500,48.257904
43000,47.138863
43500,47.728022
44000,47.544305
44500,47.312901
45000,49.620735
45500,49.89159
46000,56.57169
46500,48.75417
47000,48.763503
47500,53.845141
48000,50.819255
48500,49.982926
49000,49.151755
49500,54.42793
50000,48.560259
50500,50.222686
51000,49.332684
51500,50.401703
52000,52.524846
52500,59.215887
53000,55.3886
53500,50.415797
54000,51.704426
54500,55.516161
55000,50.807816
55500,56.928124
56000,54.607651
56500,60.415622
57000,60.565299
57500,58.834541
58000,60.710558
58500,52.892095
59000,63.145941
59500,58.326226
60000,75.283907
60500,53.469994
61000,59.87169
61500,59.900909
62000,66.238003
62500,74.328025
63000,58.565772
63500,69.957352
64000,77.818307
64500,69.545185
65000,64.544404
65500,76.842502
66000,79.783217
66500,79.671089
67000,77.795756
67500,77.024168
68000,81.103484
68500,81.660581
69000,76.012865
69500,77.24789
70000,76.577253
70500,83.301333
71000,77.068565
71500,82.021632
72000,84.420015
72500,75.62069
73000,83.311585
73500,76.332432
74000,82.390908
74500,80.163051
75000,82.515443
75500,76.213613
76000,75.986698
76500,84.666881
77000,88.767435
77500,84.002157
78000,84.027201
78500,81.061728
79000,85.246942
79500,82.640281
