Timesteps,Ep_Rew_Mean
400500,175.426024
401000,174.513984
401500,175.839161
402000,175.435167
402500,176.61073
403000,175.090963
403500,176.134849
404000,176.231098
404500,175.904973
405000,176.230826
405500,174.47763
406000,175.871223
406500,176.758433
407000,176.444732
407500,176.223514
408000,176.902109
408500,174.917692
409000,176.276396
409500,177.186638
410000,176.980494
410500,174.816973
411000,177.272512
411500,178.139232
412000,177.101089
412500,176.744294
413000,176.615444
413500,177.405355
414000,177.746945
414500,178.417947
415000,177.412681
415500,176.972905
416000,177.645658
416500,178.442091
417000,175.773811
417500,177.864139
418000,178.224691
418500,177.4023
419000,178.077858
419500,178.157507
420000,178.918569
420500,178.158842
421000,178.162018
421500,176.663216
422000,178.739583
422500,178.566391
423000,178.835359
423500,177.956722
424000,179.353257
424500,179.275375
425000,179.234742
425500,178.87734
426000,180.020488
426500,179.814384
427000,179.595682
427500,179.050127
428000,177.393808
428500,179.3048
429000,179.739441
429500,179.856139
430000,179.044955
430500,179.895806
431000,179.992876
431500,179.960074
432000,180.203395
432500,180.433758
433000,180.580117
433500,180.857725
434000,180.746952
434500,181.003509
435000,180.717264
435500,180.748721
436000,180.855985
436500,181.73863
437000,181.367443
437500,181.790147
438000,181.537193
438500,180.981268
439000,181.224006
439500,181.75978
440000,181.358027
440500,177.971245
441000,182.120194
441500,181.716386
442000,178.70157
442500,180.292105
443000,182.534421
443500,181.704492
444000,182.127354
444500,182.475249
445000,182.265144
445500,182.434244
446000,182.086551
446500,182.119328
447000,182.784114
447500,182.046329
448000,182.430209
448500,182.417218
449000,182.663812
449500,183.460986
450000,182.105422
450500,182.402148
451000,183.075968
451500,182.759897
452000,183.080934
452500,182.883979
453000,182.701096
453500,183.359728
454000,183.592958
454500,183.46706
455000,183.59225
455500,183.95193
456000,182.971984
456500,183.117205
457000,184.129309
457500,182.855037
458000,183.266761
458500,183.556509
459000,184.393925
459500,184.275383
460000,183.001217
460500,183.871553
461000,184.591504
461500,184.716912
462000,184.4466
462500,183.605492
463000,184.238737
463500,184.620005
464000,183.965524
464500,184.474405
465000,184.43086
465500,185.752053
466000,184.902523
466500,185.586605
467000,184.883321
467500,183.734205
468000,173.249823
468500,184.614719
469000,184.928964
469500,185.327163
470000,170.689766
470500,184.409334
471000,184.720617
471500,185.441392
472000,179.071021
472500,184.900825
473000,182.346457
473500,182.318303
474000,183.242919
474500,185.629215
475000,185.587388
475500,185.225887
476000,185.037697
476500,185.239398
477000,185.318672
477500,185.738507
478000,185.860636
478500,185.382789
479000,185.29953
479500,185.472768
480000,185.15885
480500,185.369347
481000,185.583951
481500,185.264329
482000,186.237394
482500,185.403417
483000,185.88343
483500,185.884636
484000,185.818669
484500,185.725205
485000,186.558746
485500,185.987542
486000,186.323076
486500,186.264987
487000,186.323567
487500,186.585129
488000,186.737248
488500,185.902709
489000,186.198322
489500,186.622223
490000,186.925427
490500,186.860208
491000,186.604174
491500,185.870149
492000,186.334857
492500,186.553427
493000,187.242915
493500,187.344179
494000,187.378332
494500,187.86982
495000,187.358444
495500,187.878848
496000,187.273859
496500,187.062097
497000,187.768409
497500,188.2513
498000,187.215597
498500,187.860334
499000,187.565896
499500,186.973155
500000,187.349248
