Timesteps,Ep_Rew_Mean
500,40.950829
1000,41.624785
1500,39.80573
2000,41.914508
2500,41.407246
3000,41.387726
3500,41.538204
4000,41.228594
4500,41.888211
5000,41.856741
5500,42.032574
6000,42.317858
6500,41.868266
7000,41.8899
7500,43.021866
8000,42.02632
8500,41.347562
9000,42.382091
9500,43.226293
10000,42.281284
10500,41.961325
11000,41.063536
11500,42.488501
12000,42.839637
12500,41.918698
13000,42.499714
13500,42.085474
14000,43.494061
14500,42.815453
15000,43.120721
15500,43.166068
16000,43.963959
16500,43.165869
17000,44.694728
17500,42.20982
18000,42.604062
18500,43.323225
19000,43.922803
19500,43.382853
20000,43.636194
20500,44.102398
21000,42.80508
21500,43.803292
22000,44.642528
22500,43.635689
23000,43.947634
23500,45.728808
24000,44.342723
24500,43.772132
25000,43.984497
25500,44.794196
26000,46.39199
26500,44.775563
27000,46.179584
27500,45.168827
28000,43.41078
28500,43.612944
29000,45.322726
29500,46.004443
30000,45.491291
30500,45.073873
31000,46.417651
31500,46.368228
32000,45.95309
32500,45.891534
33000,45.668416
33500,45.474739
34000,46.281161
34500,47.078403
35000,47.749184
35500,45.857534
36000,46.190999
36500,46.192299
37000,47.893251
37500,46.107627
38000,48.084666
38500,46.808984
39000,47.353398
39500,47.893498
40000,47.252488
40500,50.072132
41000,46.970783
41500,47.078905
42000,48.110979
42500,48.130677
43000,49.12367
43500,51.631993
44000,50.99012
44500,51.034255
45000,51.569208
45500,51.51555
46000,51.591548
46500,48.63882
47000,51.044954
47500,52.85525
48000,49.631319
48500,50.380748
49000,49.484513
49500,56.00135
50000,54.305664
50500,50.489908
51000,56.248849
51500,52.585863
52000,54.512504
52500,51.532086
53000,57.153621
53500,51.980661
54000,52.561078
54500,52.762362
55000,52.243524
55500,62.132613
56000,63.244461
56500,58.133667
57000,55.347303
57500,55.370769
58000,55.454895
58500,53.845057
59000,58.60061
59500,60.895621
60000,59.578538
60500,56.32748
61000,62.215723
61500,60.109111
62000,60.5179
62500,60.156776
63000,67.309587
63500,63.92833
64000,68.250429
64500,70.509041
65000,71.331168
65500,62.261509
66000,73.151994
66500,72.656722
67000,74.065312
67500,72.092958
68000,72.050589
68500,65.809734
69000,71.472603
69500,67.24425
70000,70.85718
70500,71.078905
71000,68.216797
71500,62.401216
72000,81.328071
72500,76.937683
73000,83.301712
73500,77.091644
74000,75.762573
74500,81.76533
75000,71.726458
75500,73.770336
76000,81.820466
76500,78.062984
77000,80.937363
77500,83.268233
78000,80.595508
78500,80.315449
79000,88.10405
79500,75.764711
80000,80.572652
80500,100.358379
81000,84.564394
81500,84.987318
82000,81.686756
82500,71.453192
83000,86.28457
83500,93.113535
84000,89.365162
84500,83.387993
85000,90.559373
85500,84.155979
86000,82.09992
86500,82.949385
87000,83.893549
87500,85.208357
88000,88.187256
88500,82.493711
89000,88.593283
89500,92.674502
90000,92.546241
90500,93.994911
91000,94.184193
91500,86.975933
92000,96.104965
92500,87.376676
93000,99.754121
93500,94.091056
94000,90.25219
94500,89.39392
95000,97.453091
95500,97.604054
96000,88.685295
96500,93.499779
97000,94.447032
97500,90.544054
98000,92.666115
98500,98.373454
99000,92.875419
99500,91.532248
100000,92.559926
100500,93.122974
101000,97.337816
101500,104.334552
102000,94.851658
102500,99.897439
103000,98.324753
103500,103.715811
104000,85.810525
104500,103.892805
105000,101.445256
105500,89.979556
106000,89.110031
106500,99.280687
107000,94.128555
107500,93.522231
108000,86.66217
108500,90.137328
109000,93.79397
109500,102.774906
110000,86.942525
110500,89.961391
111000,88.704822
111500,90.035453
112000,105.354335
112500,88.542634
113000,92.396695
113500,108.451763
114000,99.022267
114500,94.840178
115000,106.821377
115500,89.559079
116000,89.110175
116500,91.891673
117000,108.544986
117500,95.799796
118000,89.346254
118500,96.954179
119000,93.114592
119500,113.13012
120000,97.388636
120500,109.239169
121000,114.513274
121500,83.779453
122000,93.415907
122500,89.01253
123000,124.013337
123500,111.243004
124000,108.138792
124500,99.229785
125000,101.565645
125500,91.1297
126000,102.634839
126500,90.993079
127000,94.778551
127500,108.055901
128000,100.460164
128500,95.66099
129000,109.414543
129500,92.821202
130000,94.652059
130500,109.601623
131000,105.713477
131500,95.783022
132000,101.215919
132500,93.221338
133000,99.311401
133500,119.344997
134000,89.17816
134500,104.10323
135000,92.234661
135500,92.39201
136000,92.971727
136500,110.729818
137000,93.822777
137500,102.997422
138000,100.777294
138500,109.928148
139000,99.441136
139500,106.913914
140000,100.731624
140500,103.42438
141000,95.524008
141500,118.536307
142000,102.128592
142500,129.742303
143000,95.857953
143500,118.040043
144000,99.978063
144500,106.562705
145000,95.099105
145500,119.061216
146000,98.122681
146500,97.306664
147000,97.346716
147500,97.709875
148000,95.484652
148500,108.937434
149000,103.293486
149500,110.021661
150000,101.414871
150500,97.687885
151000,101.607718
151500,122.313168
152000,106.540167
152500,121.309033
153000,123.76959
153500,125.445761
154000,124.815093
154500,103.096183
155000,113.203643
155500,113.439447
156000,102.9384
156500,116.744884
157000,118.134651
157500,129.142666
158000,126.570604
158500,126.708767
159000,129.862907
159500,104.110377
160000,128.660155
160500,131.380006
161000,121.206757
161500,136.249176
162000,129.896227
162500,127.317376
163000,130.141805
163500,130.721927
164000,128.664423
164500,117.410184
165000,130.526924
165500,126.82575
166000,127.059707
166500,132.348954
167000,101.689595
167500,130.562188
168000,131.549644
168500,131.908745
169000,126.06345
169500,133.839549
170000,130.823751
170500,130.44917
171000,126.745998
171500,131.956311
172000,129.760801
172500,136.325977
173000,125.58969
173500,127.780935
174000,134.716238
174500,109.952418
175000,131.085821
175500,127.984374
176000,130.411755
176500,137.070774
177000,135.545147
177500,130.813643
178000,128.651886
178500,131.668427
179000,131.11211
179500,133.520866
180000,133.359386
180500,131.884158
181000,135.453086
181500,133.912608
182000,133.914887
182500,133.883379
183000,134.978502
183500,136.491082
184000,133.78456
184500,138.250272
185000,138.559819
185500,134.94926
186000,131.843089
186500,132.672683
187000,128.58458
187500,136.661466
188000,133.16029
188500,134.43417
189000,136.187107
189500,138.428848
190000,137.504345
190500,137.275582
191000,134.738206
191500,134.677299
192000,138.809715
192500,133.295055
193000,138.051126
193500,136.279243
194000,137.587591
194500,136.871667
195000,139.619744
195500,139.458459
196000,136.044901
196500,137.294874
197000,138.331887
197500,140.059237
198000,137.877712
198500,139.533815
199000,141.06517
199500,138.958867
200000,133.578791
200500,137.62297
201000,141.018684
201500,140.223634
202000,135.682269
202500,140.24148
203000,140.789384
203500,140.391395
204000,141.373043
204500,140.248868
205000,133.724016
205500,142.159764
206000,140.982216
206500,140.284262
207000,140.687399
207500,139.386736
208000,136.49633
208500,142.603707
209000,142.172135
209500,142.070556
210000,141.866051
210500,140.961661
211000,142.154499
211500,140.944141
212000,141.900502
212500,142.987996
213000,139.679436
213500,142.545058
214000,141.129821
214500,141.020365
215000,142.272459
215500,139.413641
216000,142.765546
216500,143.373381
217000,143.342043
217500,140.185193
218000,144.309582
218500,144.238204
219000,144.343709
219500,143.291022
220000,143.746165
220500,145.227161
221000,144.96858
221500,144.31359
222000,144.116263
222500,142.713062
