Timesteps,Ep_Rew_Mean
400500,180.580003
401000,182.372376
401500,167.508953
402000,183.231834
402500,182.76187
403000,182.108145
403500,182.93413
404000,178.461071
404500,183.143825
405000,183.186901
405500,183.04982
406000,183.215325
406500,183.651972
407000,183.411281
407500,175.870434
408000,183.550244
408500,183.524792
409000,182.310842
409500,182.149143
410000,182.729343
410500,182.020745
411000,181.352872
411500,182.823479
412000,183.130086
412500,181.427777
413000,183.190683
413500,184.460873
414000,183.229241
414500,177.949933
415000,185.121414
415500,184.032648
416000,183.527073
416500,184.027612
417000,183.411164
417500,184.313494
418000,184.322154
418500,184.093517
419000,185.514225
419500,184.841218
420000,185.576357
420500,185.261586
421000,177.938722
421500,183.578254
422000,185.182099
422500,185.890939
423000,185.059826
423500,183.776687
424000,184.195887
424500,185.308016
425000,185.220751
425500,177.259101
426000,184.076192
426500,184.675472
427000,185.873209
427500,185.096582
428000,185.281863
428500,185.264727
429000,186.104673
429500,184.395579
430000,183.904007
430500,183.940779
431000,183.184702
431500,185.710271
432000,185.876848
432500,185.510444
433000,186.097449
433500,186.073169
434000,184.663491
434500,185.959894
435000,186.365432
435500,181.673586
436000,175.4502
436500,184.841769
437000,184.861996
437500,185.282769
438000,184.596421
438500,185.173234
439000,184.308836
439500,176.708635
440000,186.166111
440500,184.247731
441000,186.387423
441500,186.342047
442000,186.619106
442500,179.341034
443000,186.471628
443500,188.51034
444000,186.081095
444500,187.400179
445000,186.437173
445500,187.921646
446000,186.637826
446500,185.760934
447000,187.018145
447500,179.243519
448000,185.133623
448500,185.458927
449000,188.010646
449500,186.703864
450000,186.892354
450500,186.581572
451000,184.27777
451500,187.556692
452000,187.458313
452500,182.640084
453000,188.223562
453500,189.016964
454000,186.675175
454500,187.468195
455000,184.538215
455500,184.114783
456000,187.471557
456500,185.254471
457000,189.098802
457500,188.348993
458000,187.763239
458500,188.90993
459000,189.184447
459500,186.889874
460000,188.698771
460500,188.525858
461000,188.72678
461500,189.470544
462000,187.926774
462500,187.33189
463000,188.985855
463500,189.183781
464000,188.789077
464500,189.453217
465000,189.70231
465500,187.95579
466000,189.369477
466500,189.810953
467000,189.496554
467500,190.11156
468000,190.966581
468500,186.029058
469000,190.8441
469500,189.791426
470000,190.202144
470500,189.871716
471000,185.564268
471500,190.098864
472000,188.882372
472500,187.494663
473000,175.581573
473500,189.926868
474000,189.291235
474500,187.243761
475000,187.510573
475500,189.885941
476000,190.273412
476500,189.211472
477000,189.917067
477500,188.710537
478000,188.981144
478500,189.195569
479000,188.570368
479500,189.214397
480000,190.075019
480500,190.491309
481000,189.152322
481500,190.126613
482000,190.113044
482500,190.07655
483000,189.657361
483500,188.963587
484000,190.520277
484500,190.191332
485000,190.268774
485500,190.303066
486000,191.237435
486500,187.56328
487000,190.033758
487500,191.006896
488000,190.452127
488500,190.494869
489000,190.671808
489500,190.557013
490000,185.352778
490500,190.689877
491000,190.841196
491500,190.072498
492000,190.255424
492500,188.203634
493000,190.061456
493500,191.508874
494000,189.268082
494500,190.610716
495000,191.329993
495500,191.060389
496000,190.770618
496500,190.917347
497000,190.669628
497500,191.22656
498000,191.347167
498500,191.070398
499000,186.986708
499500,191.893109
500000,190.803966
