Timesteps,Ep_Rew_Mean
1400500,199.365363
1401000,176.223399
1401500,190.826909
1402000,198.623087
1402500,193.632102
1403000,185.928605
1403500,197.367497
1404000,196.022552
1404500,198.044249
1405000,186.945239
1405500,192.920472
1406000,192.744289
1406500,199.015931
1407000,184.588624
1407500,184.383504
1408000,191.190136
1408500,190.563328
1409000,198.903108
1409500,199.2638
1410000,189.836485
1410500,189.961674
1411000,195.65273
1411500,189.596389
1412000,187.688124
1412500,191.184581
1413000,193.502525
1413500,196.778088
1414000,198.603661
1414500,198.69427
1415000,194.695216
1415500,197.309142
1416000,196.018805
1416500,196.936316
1417000,192.563782
1417500,193.519235
1418000,195.757861
1418500,190.214429
1419000,195.793594
1419500,194.497329
1420000,187.802308
1420500,174.849988
1421000,171.592528
1421500,197.054334
1422000,197.660424
1422500,173.551152
1423000,198.546001
1423500,197.850623
1424000,174.578969
1424500,199.148429
1425000,198.622566
1425500,183.281422
1426000,197.719764
1426500,195.000914
1427000,182.415512
1427500,195.413259
1428000,197.344256
1428500,188.056959
1429000,197.395064
1429500,198.049703
1430000,179.550261
1430500,191.199578
1431000,198.258534
1431500,181.893119
1432000,198.000855
1432500,198.343097
1433000,180.291325
1433500,192.618318
1434000,187.036754
1434500,189.5127
1435000,197.249054
1435500,199.028139
1436000,197.54724
1436500,197.329394
1437000,199.936542
1437500,198.07042
1438000,199.198789
1438500,198.018806
1439000,195.256081
1439500,198.338213
1440000,199.047217
1440500,197.74442
1441000,195.934498
1441500,191.725634
1442000,197.640512
1442500,197.54828
1443000,196.860793
1443500,197.745874
1444000,198.389052
1444500,198.507978
1445000,198.676667
1445500,197.839601
1446000,196.77097
1446500,198.672488
1447000,198.817376
1447500,195.423818
1448000,191.394311
1448500,198.566718
1449000,196.535781
1449500,195.378123
1450000,196.958402
1450500,185.173903
1451000,199.415143
1451500,183.276388
1452000,177.5779
1452500,178.231836
1453000,180.462646
1453500,186.017315
1454000,197.290134
1454500,181.120655
1455000,172.896128
1455500,187.320608
1456000,180.922129
1456500,184.592289
1457000,182.085159
1457500,197.158741
1458000,196.327037
1458500,193.556294
1459000,188.790117
1459500,183.0193
1460000,177.317401
1460500,196.942128
1461000,196.385735
1461500,194.776991
1462000,195.912561
1462500,197.149728
1463000,183.08567
1463500,185.244867
1464000,195.999216
1464500,186.745979
1465000,194.969292
1465500,195.366719
1466000,193.550741
1466500,195.946631
1467000,187.336837
1467500,192.097123
1468000,193.178533
1468500,195.486789
1469000,195.361862
1469500,194.785422
1470000,195.968223
1470500,197.315491
1471000,195.23171
1471500,188.210456
1472000,196.598472
1472500,178.728073
1473000,195.55704
1473500,198.565225
1474000,195.069308
1474500,194.671004
1475000,196.631687
1475500,198.241201
1476000,199.103936
1476500,198.32372
1477000,183.68851
1477500,187.164313
1478000,198.137316
1478500,198.819452
1479000,198.5967
1479500,197.739408
1480000,199.520231
1480500,197.862554
1481000,199.060529
1481500,196.887251
1482000,198.82501
1482500,196.186939
1483000,196.712644
1483500,197.450119
1484000,195.313645
1484500,179.303272
1485000,196.676463
1485500,197.917244
1486000,197.26255
1486500,198.831849
1487000,198.588214
1487500,199.180527
1488000,198.759829
1488500,199.226097
1489000,198.956911
1489500,199.925649
1490000,198.998761
1490500,198.046451
1491000,198.506953
1491500,199.534901
1492000,199.933325
1492500,199.469744
1493000,199.56246
1493500,199.011397
1494000,198.593797
1494500,199.571186
1495000,198.45694
1495500,199.762831
1496000,198.493347
1496500,198.90082
1497000,200.034953
1497500,199.538483
1498000,199.718487
1498500,199.577252
1499000,199.321993
1499500,196.848167
1500000,199.405953
