Timesteps,Ep_Rew_Mean
200500,152.038041
201000,151.438428
201500,153.36339
202000,147.342836
202500,153.285735
203000,152.994349
203500,155.062503
204000,151.271116
204500,152.99597
205000,152.191735
205500,156.48614
206000,153.352997
206500,154.302409
207000,154.597369
207500,154.699201
208000,152.571769
208500,153.145022
209000,156.690821
209500,154.844102
210000,153.463086
210500,156.321895
211000,153.109231
211500,155.940198
212000,154.713861
212500,154.379656
213000,157.012327
213500,156.017687
214000,157.17029
214500,153.916869
215000,155.938384
215500,157.101501
216000,156.644658
216500,157.021391
217000,155.7149
217500,154.031878
218000,156.755388
218500,156.518221
219000,155.880557
219500,157.55011
220000,157.990726
220500,155.370903
221000,158.083991
221500,155.987345
222000,156.159171
222500,157.640133
223000,157.577753
223500,158.260842
224000,157.872739
224500,157.396912
225000,159.865799
225500,157.665252
226000,159.508701
226500,159.627828
227000,160.965398
227500,156.271389
228000,160.553406
228500,159.916201
229000,158.064044
229500,157.872865
230000,161.105009
230500,160.224598
231000,158.863688
231500,160.965788
232000,160.74819
232500,159.634592
233000,158.543123
233500,156.679233
234000,159.945548
234500,158.40062
235000,156.112571
235500,146.006932
236000,160.679431
236500,160.973511
237000,160.025091
237500,158.135108
238000,161.254456
238500,160.604408
239000,161.925957
239500,160.989212
240000,162.703458
240500,162.191674
241000,162.487797
241500,160.676537
242000,161.798721
242500,160.95457
243000,161.897079
243500,161.378374
244000,162.366876
244500,163.121929
245000,161.538616
245500,162.60946
246000,161.109009
246500,162.291522
247000,164.397041
247500,163.055075
248000,162.330202
248500,163.677935
249000,163.067641
249500,162.71133
250000,162.634702
250500,160.174018
251000,162.182128
251500,163.958869
252000,163.503737
252500,162.36067
253000,164.293505
253500,164.491656
254000,163.379062
254500,165.290329
255000,164.49829
255500,166.080374
256000,164.490513
256500,166.280093
257000,162.302879
257500,165.965955
258000,163.642385
258500,166.413145
259000,164.621576
259500,164.358092
260000,166.804002
260500,166.784096
261000,165.283778
261500,166.35469
262000,166.257951
262500,151.538208
263000,166.691399
263500,167.717511
264000,166.36807
264500,165.886592
265000,166.871456
265500,164.556834
266000,164.775289
266500,163.384319
267000,168.566741
267500,166.052477
268000,165.98462
268500,167.97471
269000,162.302081
269500,168.264643
270000,165.104322
270500,167.575213
271000,145.207794
271500,166.793154
272000,165.093593
272500,165.296882
273000,164.648914
273500,167.213867
274000,168.15444
274500,167.141659
275000,164.465426
275500,164.594931
276000,165.329712
276500,168.329653
277000,168.922722
277500,166.787657
278000,168.185508
278500,139.949805
279000,165.699339
279500,164.964251
280000,167.038271
280500,167.721599
281000,168.577605
281500,167.356524
282000,168.236052
282500,168.440625
283000,167.640174
283500,170.220429
284000,168.923818
284500,167.758173
285000,168.269067
285500,170.089974
286000,167.581188
286500,169.277121
287000,169.05089
287500,168.377996
288000,168.748719
288500,169.387137
289000,168.086003
289500,169.063691
290000,170.317505
290500,170.411799
291000,171.021671
291500,169.336035
292000,110.262724
292500,171.769699
293000,170.821258
293500,171.613884
294000,171.207626
294500,171.815714
295000,169.66304
295500,170.016842
296000,167.918742
296500,170.261786
297000,170.624364
297500,122.587405
298000,170.699498
298500,171.709612
299000,169.955536
299500,170.642266
300000,170.155606
