Timesteps,Ep_Rew_Mean
1100500,200.999598
1101000,197.943312
1101500,198.593031
1102000,202.176899
1102500,202.314269
1103000,202.290278
1103500,202.397562
1104000,202.15452
1104500,202.176803
1105000,197.576159
1105500,192.051094
1106000,199.566462
1106500,202.233137
1107000,202.146177
1107500,202.667439
1108000,202.6293
1108500,202.265353
1109000,200.791343
1109500,200.815407
1110000,202.501571
1110500,196.111279
1111000,200.579348
1111500,201.442193
1112000,202.192647
1112500,202.546374
1113000,202.434125
1113500,202.247483
1114000,202.344876
1114500,202.422734
1115000,194.491422
1115500,188.621422
1116000,202.55822
1116500,202.420839
1117000,201.164146
1117500,202.443465
1118000,201.597126
1118500,202.100363
1119000,201.724423
1119500,202.37338
1120000,202.714443
1120500,202.838348
1121000,202.345792
1121500,201.430228
1122000,202.477243
1122500,201.675057
1123000,196.878583
1123500,199.840584
1124000,203.036311
1124500,197.901795
1125000,201.883792
1125500,202.604915
1126000,202.582755
1126500,201.728943
1127000,202.425871
1127500,202.632297
1128000,202.237075
1128500,200.91292
1129000,201.966534
1129500,203.048355
1130000,202.649619
1130500,202.547003
1131000,187.739339
1131500,202.726686
1132000,202.626753
1132500,202.088465
1133000,200.83216
1133500,201.67692
1134000,201.924548
1134500,185.502739
1135000,201.732978
1135500,202.738519
1136000,202.056824
1136500,202.663534
1137000,202.41789
1137500,202.812628
1138000,202.718776
1138500,201.109311
1139000,201.983706
1139500,201.745524
1140000,202.646807
1140500,202.719658
1141000,202.623188
1141500,202.224181
1142000,202.52455
1142500,202.02584
1143000,201.880944
1143500,200.684419
1144000,195.933224
1144500,201.599934
1145000,200.131862
1145500,200.908465
1146000,201.765679
1146500,201.008314
1147000,200.545692
1147500,200.791864
1148000,200.676845
1148500,201.720769
1149000,201.43265
1149500,176.430255
1150000,182.013383
1150500,202.043926
1151000,200.925316
1151500,201.306265
1152000,200.66507
1152500,201.256584
1153000,200.518564
1153500,199.211835
1154000,198.294797
1154500,200.471047
1155000,200.899645
1155500,199.931334
1156000,200.545754
1156500,199.39367
1157000,200.242085
1157500,201.795903
1158000,191.112601
1158500,198.899287
1159000,201.053052
1159500,201.6262
1160000,200.741908
1160500,201.601836
1161000,201.117103
1161500,200.950275
1162000,202.678557
1162500,195.299969
1163000,201.923501
1163500,194.464469
1164000,200.864692
1164500,201.657224
1165000,202.765327
1165500,201.603877
1166000,202.432487
1166500,201.388646
1167000,201.571607
1167500,200.887747
1168000,197.306975
1168500,202.111158
1169000,201.261283
1169500,196.907624
1170000,196.78505
1170500,198.173012
1171000,191.290152
1171500,200.772691
1172000,198.212453
1172500,171.523039
1173000,198.070036
1173500,198.766197
1174000,198.679242
1174500,197.824643
1175000,197.997048
1175500,196.437945
1176000,202.392459
1176500,201.740471
1177000,201.648282
1177500,201.65363
1178000,200.097751
1178500,200.560224
1179000,202.254943
1179500,201.947256
1180000,200.322483
1180500,199.370902
1181000,200.185188
1181500,201.501434
1182000,199.089088
1182500,203.01071
1183000,200.514152
1183500,201.455808
1184000,201.872201
1184500,199.151033
1185000,198.16476
1185500,199.247297
1186000,200.911475
1186500,200.634297
1187000,201.618273
1187500,201.357356
1188000,201.695692
1188500,201.646485
1189000,201.115333
1189500,202.752321
1190000,202.046799
1190500,201.965803
1191000,201.600585
1191500,201.892773
1192000,201.728711
1192500,202.43764
1193000,176.528646
1193500,183.906923
1194000,201.296121
1194500,168.199611
1195000,170.467302
1195500,195.923672
1196000,196.70716
1196500,187.522526
1197000,202.064826
1197500,201.415578
1198000,177.230953
1198500,202.145945
1199000,180.083097
1199500,202.105543
1200000,175.307403
